Rep,6573,plasmidpartitioningproteinRepB,Inc?,pShin-09,54107,340,89.4,NONE
Rep,6573,putativereplicationproteinB,Inc?,pRL7,32383,312,73.7,NONE
Rep,75910,initiatorRepBprotein,Inc?,pBACSA01,27723,375,*,NONE
Rep,32774,replicationinitiationproteinRepC,Inc?,cai42,213307,395,*,NONE
Rep,16122,KIDrepeatfamilyprotein,Inc?,cp32-quad,101602,180,71.1,NONE
Rep,16122,conservedhypotheticalprotein,Inc?,SV1,207941,173,76.3,NONE
Rep,16122,conservedhypotheticalprotein,Inc?,118a,208093,173,76.9,NONE
Rep,16122,conservedhypotheticalprotein,Inc?,94a,208248,173,76.9,NONE
Rep,16122,hypotheticalprotein,Inc?,cp32-4,250411,166,84.9,NONE
Rep,16122,conservedhypotheticalprotein,Inc?,29805,207708,166,85.5,NONE
Rep,16122,hypotheticalprotein,Inc?,64b,209296,166,84.9,NONE
Rep,16122,BdrH,Inc?,cp32-4,261540,166,84.9,NONE
Rep,16122,BdrH,Inc?,N40,202802,166,84.9,NONE
Rep,16122,ORF15/rep+,Inc?,cp18-2,267893,162,*,NONE
Rep,16122,RepUprotein,Inc?,297,234009,162,100.0,NONE
Rep,16122,conservedhypotheticalprotein,Inc?,CA-11.2A,148002,155,99.4,NONE
Rep,16122,hypotheticalprotein,Inc?,72a,163901,155,100.0,NONE
Rep,16122,conservedhypotheticalprotein,Inc?,94a,163605,155,100.0,NONE
Rep,16122,conservedhypotheticalprotein,Inc?,118a,163473,155,100.0,NONE
Rep,16122,RepU,Inc?,JD1,258743,155,99.4,NONE
Rep,16122,KIDrepeatfamilyprotein,Inc?,cp32-quad,101583,151,84.5,NONE
Rep,16122,KIDrepeatfamilyprotein,Inc?,cp32-5,202390,148,81.3,NONE
Rep,5327,initiatorRepBprotein,Inc?,pSBAL11701,93530,380,*,NONE
Rep,6178,plasmidreplicationinitiationprotein,Inc?,unnamed1,172840,351,86.0,NONE
Rep,6178,repA;plasmidreplicationinitiationproteinRepA,Inc?,pLC2W,228250,351,100.0,NONE
Rep,6178,41kDaprotein,Inc?,pW56,304111,351,*,NONE
Rep,6178,repA;plasmidreplicationinitiationproteinRepA,Inc?,pBD-II,228212,351,100.0,NONE
Rep,33784,Rep-likeprotein,Inc?,pCLP,236347,350,*,NONE
Rep,5484,plasmidreplicationinitiationprotein,Inc?,unnamed,198629,374,96.8,NONE
Rep,5484,RepA,Inc?,pLU4,249092,373,87.4,NONE
Rep,5484,replicationinitiatorproteinRepA,Inc?,pCMPG5300.03,253414,373,*,NONE
Rep,5484,repA,Inc?,plca36,88925,373,85.5,NONE
Rep,5484,ReplicationinitiatorproteinA,Inc?,pOENI-1v2,292098,371,70.4,NONE
Rep,5484,Replicationinitiatorprotein,Inc?,pHN1,229102,370,95.7,NONE
Rep,5484,replicationinitiatorprotein,Inc?,pLgLA39,236852,369,94.3,NONE
Rep,5484,plasmidreplicationinitiationprotein,Inc?,unnamed,244557,369,79.5,NONE
Rep,5484,replicationinitiatorprotein,Inc?,pSF118-44,142945,364,97.0,NONE
Rep,76010,initiatorRepBprotein,Inc?,pEMTOL01,222416,368,*,NONE
Rep,35748,RepAfamilyprotein,Inc?,unnamed1,212716,286,*,NONE
Rep,35748,RepAfamilyprotein,Inc?,pDE2,215932,286,70.3,NONE
Rep,5480,PutativeRepA,Inc?,pPHDP70,273065,373,*,NONE
Rep,5480,hypotheticalprotein,Inc?,pVPH1,97650,361,94.7,NONE
Rep,5480,hypotheticalprotein,Inc?,pAQU2,224627,361,95.3,NONE
Rep,5480,hypotheticalprotein,Inc?,pVPH2,130435,359,98.6,NONE
Rep,31978,replicationinitiationproteinRepC,ri/ti,pTi,108869,439,75.6,NONE
Rep,31978,repC,Inc?,unnamed,10435,439,75.6,NONE
Rep,31978,replicationproteinC,Inc?,pAtK84b,160392,439,*,NONE
Rep,31978,ReplicationproteinC,Inc?,pSL003B,125160,439,80.2,NONE
Rep,57858,replicationassociatedproteinRepA1,Inc?,pSG2,305203,287,*,NONE
Rep,9393,initiatorRepBprotein,Inc?,pWCF-TC1,214298,271,*,NONE
Rep,76607,replicationproteinB,Inc?,pDSHI03,102450,338,99.7,NONE
Rep,76607,RepBpartitioningprotein/ParB,Inc?,pNS6001,133462,338,*,NONE
Rep,43923,replicationinitiatorproteinA,Inc?,pST20130938,239138,146,100.0,NONE
Rep,43923,replicationinitiatorproteinA,Inc?,pST20130940,213628,146,100.0,NONE
Rep,43923,Replicationinitiatorprotein,Inc?,p18809-P04,165694,146,100.0,NONE
Rep,43923,replicationinitiatorproteinA,Inc?,pST20130939,239111,146,100.0,NONE
Rep,43923,replicationinitiatorproteinA,Inc?,pHMPREF1625,314642,126,*,NONE
Rep,43923,replicationinitiatorproteinA,Inc?,pSaa6159,142376,126,100.0,NONE
Rep,43923,replicationinitiatorproteinA,Inc?,pHMPREF1625,180578,126,100.0,NONE
Rep,43923,replicationinitiatorprotein,Inc?,pWBG750,185937,126,100.0,NONE
Rep,43923,replicationinitiatorprotein,Inc?,pWBG763,185505,126,100.0,NONE
Rep,43923,replicationinitiatorprotein,Inc?,SAP053A,185868,126,100.0,NONE
Rep,43923,replicationinitiatorprotein,Inc?,SAP073A,185806,126,100.0,NONE
Rep,43923,replicationinitiatorprotein,Inc?,SAP072A,185844,126,100.0,NONE
Rep,43923,replicationinitiatorprotein,Inc?,pWBG757,185879,126,100.0,NONE
Rep,43923,replicationinitiationprotein,Inc?,pSA-CC022-1,317998,91,100.0,NONE
Rep,43923,truncatedputativereplicationinitiationproteinRep,Inc?,pMW2,268698,91,100.0,NONE
Rep,43923,replicationinitiatorprotein,Inc?,pWBG762,312956,91,100.0,NONE
Rep,43923,replicationinitiationprotein,Inc?,pSA-CC169-1,194103,91,100.0,NONE
Rep,43923,replicationinitiationprotein,Inc?,pSA-CC169-1,318020,91,100.0,NONE
Rep,43923,replicationinitiationprotein,Inc?,pSA-CC022-1,194127,91,100.0,NONE
Rep,43923,replicationinitiationprotein,Inc?,pA900624,221262,91,100.0,NONE
Rep,43923,replicationinitiationprotein,Inc?,pA900624,318444,91,100.0,NONE
Rep,39608,replicationprotein,Inc?,pKPC-ECN49,216657,199,93.5,NONE
Rep,39608,TruncatedreplicationproteinRepB,Inc?,p10265-KPC,130754,193,*,NONE
Rep,39608,replicationprotein,Inc?,pFOS18,279400,186,93.0,NONE
Rep,39608,Rep-likeprotein,Inc?,pHS102707,100479,186,93.5,NONE
Rep,39608,putativereplicationinitiationprotein,Inc?,pKPC2-EC14653,150436,186,93.5,NONE
Rep,39608,putativereplicationprotein,Inc?,pKPHS2,42273,186,93.5,NONE
Rep,39608,hypotheticalprotein,Inc?,pCT-KPC,16949,186,93.5,NONE
Rep,39608,repB,Inc?,pKPC3,290862,186,93.5,NONE
Rep,39608,putativereplicationprotein,Inc?,pBK34397,168677,186,93.5,NONE
Rep,39608,Rep-likeprotein,Inc?,pHS062105-3,226148,186,93.5,NONE
Rep,39608,replicationprotein,Inc?,p112298-KPC,35216,186,93.5,NONE
Rep,39608,replicationprotein,Inc?,p628-KPC,41524,165,92.7,NONE
Rep,58938,initiatorRepBprotein,Inc?,pEMTOL02,222254,255,*,NONE
Rep,33302,replicationproteinC(RepC),Inc?,pLM21S1,292749,369,*,NONE
Rep,56458,RepBfamilyprotein,Inc?,pMI06,278972,339,*,NONE
Rep,56458,RepBfamilyprotein,Inc?,pTO08,278938,339,100.0,NONE
Rep,56458,RepBfamilyprotein,Inc?,pMI06-01,278955,339,100.0,NONE
Rep,56455,initiatorRepBprotein,Inc?,unnamed,293931,339,*,NONE
Rep,28897,plasmidreplicationprotein,incw,R7K,77712,323,*,R7K
Rep,28897,replicationinitiationprotein,incw,pMAK3,104903,323,99.1,NONE
Rep,28897,RepA,Inc?,IncW,118201,323,99.1,NONE
Rep,78608,putativeRepBreplication-associatedprotein,Inc?,pACK1,129434,263,100.0,NONE
Rep,78608,putativeRepBreplicationassociatedprotein,Inc?,pACK3,166189,263,*,NONE
Rep,8746,ReplicationproteinRep,Inc?,1,249288,286,*,NONE
Rep,8746,replicationprotein,Inc?,pSA-CC072-1,216728,285,79.7,NONE
Rep,8746,replicationprotein,Inc?,pSA-CC072-1,320256,285,79.7,NONE
Rep,8746,replicationprotein,Inc?,SAP106A,300506,212,86.3,NONE
Rep,76789,RepAreplicase,Inc?,pRMAN01,99859,330,*,NONE
Rep,56678,putativeplasmidpartitioningproteinRepB,Inc?,pRLO149,177565,331,*,NONE
Rep,67237,replicationinitiationprotein,Inc?,pNCCP14562,269183,103,*,NONE
Rep,67237,Replicationinitiatorprotein,Inc?,p18805-P03,288419,88,98.9,NONE
Rep,67237,Replicationinitiatorprotein,Inc?,p18810-P03,288233,88,98.9,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC33,136483,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC64,87653,406,96.3,NONE
Rep,4632,hypotheticalprotein,Inc?,pXAC33,123657,406,96.3,NONE
Rep,4632,hypotheticalprotein,Inc?,pXAC64,157045,406,96.3,NONE
Rep,4632,replicationproteinA,Inc?,pXAC64,141808,406,96.3,NONE
Rep,4632,replicationproteinA,Inc?,pXAC33,159316,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC33,98767,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC64,88321,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC64,87785,406,96.3,NONE
Rep,4632,PlasmidreplicaseRepA,Inc?,pHS87a,169103,406,*,NONE
Rep,4632,replicationproteinA,Inc?,pXAC33,213928,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC64,87850,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC33,136450,406,96.3,NONE
Rep,4632,replicationproteinA,Inc?,pXAC64,191632,406,96.3,NONE
Rep,4632,replicationproteinA,Inc?,pXAC64,160782,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC33,98726,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC33,136515,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC64,87720,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC33,98685,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC64,88186,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC33,136416,406,96.3,NONE
Rep,4632,hypotheticalprotein,Inc?,pXAC33,274369,406,96.3,NONE
Rep,4632,hypotheticalprotein,Inc?,pXAC64,218725,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC64,87519,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC64,88119,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC64,87586,406,96.3,NONE
Rep,4632,replicationproteinA,Inc?,pXAC33,143071,406,96.3,NONE
Rep,4632,plasmidreplicase,Inc?,pTINT01,81879,406,98.0,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC64,88253,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC33,98809,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC33,98851,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC33,98977,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC64,87917,406,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC33,99019,406,96.3,NONE
Rep,4632,replicationproteinA,Inc?,unnamed4,273405,401,88.9,NONE
Rep,4632,Replicasefamilyprotein,Inc?,pGES5,291390,398,77.8,NONE
Rep,4632,replicationproteinA,Inc?,pRSB105,53659,398,78.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC64,88052,380,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC64,87985,380,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC33,98893,380,96.3,NONE
Rep,4632,PrimaseCterminal1(PriCT-1)/Replicasefamily,Inc?,pXAC33,98935,380,96.3,NONE
Rep,16723,RepAfamilyprotein,Inc?,pEh1A,8252,210,100.0,NONE
Rep,16723,RepA2,Inc?,pB-3002cz,59969,210,100.0,NONE
Rep,16723,hypotheticalprotein,Inc?,unnamed,64785,155,*,NONE
Rep,16723,hypotheticalprotein,Inc?,pCAV1492-199,55630,138,85.5,NONE
Rep,4638,DNAreplicationprotein,Inc?,pSTM,220035,405,84.0,NONE
Rep,4638,RepFIBreplicationproteinA,Inc?,pPMK1-B,296336,405,*,NONE
Rep,4638,replicationproteinA,Inc?,pKPHS1,257181,405,100.0,NONE
Rep,4638,replicationproteinA,Inc?,pCAV1335-118,246926,374,80.3,NONE
Rep,4638,replicationproteinA,Inc?,pCAV1099-111,247038,374,80.3,NONE
Rep,4638,replicationproteinA,Inc?,pCS1,213800,366,83.6,NONE
Rep,4638,replicationproteinA,Inc?,pSAN1-1735,167601,365,85.5,NONE
Rep,4638,replicationproteinA,Inc?,pKPN-04f,166983,365,98.4,NONE
Rep,4638,replicationproteinA,Inc?,unnamed2,188855,365,99.7,NONE
Rep,4638,replicationproteinA,Inc?,pG749,193120,364,85.8,NONE
Rep,4638,RepA/RepC,Inc?,p09EL50,284446,364,85.8,NONE
Rep,4638,DNAreplicationprotein,Inc?,pECOH89,200172,364,85.8,NONE
Rep,3163,conservedhypotheticalprotein,Inc?,pCE2,236179,485,*,NONE
Rep,3163,conservedhypotheticalprotein,Inc?,pCE2,236171,484,89.0,NONE
Rep,3163,replicaseRepA,Inc?,pCRULAC2,212126,482,71.6,NONE
Rep,69030,plasmidreplicationproteinRepB,Inc?,pA506,156462,85,*,NONE
Rep,79743,plasmidstability/partitioningdeterminantRepA,Inc?,unnamed,306525,228,*,NONE
Rep,79743,"ParAprotein,putative",Inc?,pS22301,161872,228,95.2,NONE
Rep,79743,"ParAprotein,putative",Inc?,pS19503,76678,228,95.2,NONE
Rep,32080,Replicationinitiationprotein,Inc?,pAA03,240198,433,*,NONE
Rep,24925,replicationprotein,Inc?,pEC14I,105348,82,*,NONE
Rep,24925,putativereplicationprotein,Inc?,pECC-1470,79990,82,86.6,NONE
Rep,24925,replicationproteinRepA4,Inc?,pChi7122-2,36230,82,85.4,NONE
Rep,24925,putativereplicationproteinrepA4,Inc?,p1018,70744,82,84.1,NONE
Rep,24925,RepA4,Inc?,pAPEC-O2-ColV,104439,82,84.1,NONE
Rep,24925,putativereplicationproteinA4,Inc?,pO26,70619,82,91.5,NONE
Rep,24925,putativereplicationprotein,Inc?,p1303,88966,82,93.9,NONE
Rep,24925,replicationproteinRepA4,Inc?,pEntH10407,71035,82,85.4,NONE
Rep,24925,plasmidreplication(pseudogene),Inc?,pAA,22420,81,87.8,NONE
Rep,24925,RepA4,incf,p1658/97,5770,68,86.8,NONE
Rep,24925,replicationprotein,Inc?,unnamed,315696,64,71.9,NONE
Rep,24925,replicationprotein,Inc?,pO157,69950,64,89.1,NONE
Rep,24925,['orfX16'],Inc?,pO111,21900,64,85.9,NONE
Rep,24925,replicationprotein,Inc?,pO157,28042,64,89.1,NONE
Rep,6686,replication-associatedproteinRepA,Inc?,EF62pC,202629,337,94.1,NONE
Rep,6686,PrgW,Inc?,pBEE99,267586,337,*,NONE
Rep,6686,replication-associatedproteinRepA,Inc?,pTEF2,283550,336,93.2,NONE
Rep,6686,plasmidreplicationprotein,Inc?,pMG2200,267360,335,91.4,NONE
Rep,70707,RepB-likeprotein,Inc?,pMKC02,133421,191,100.0,NONE
Rep,70707,plasmidreplicationprotein,Inc?,pMKC02,133410,70,*,NONE
Rep,77321,plasmidencodedRepAprotein,Inc?,pSLIN03,63264,309,*,NONE
Rep,2583,Repprotein,Inc?,pMG1,288878,533,*,NONE
Rep,2583,replicationprotein,Inc?,pHT,303718,533,99.6,NONE
Rep,2583,replicationprotein,Inc?,unnamed2,270640,533,100.0,NONE
Rep,35175,RepB,Inc?,pP62BP1,286620,305,93.7,NONE
Rep,35175,hypotheticalprotein,Inc?,5,244494,303,*,NONE
Rep,8064,Replicationinitiationprotein,Inc?,pMI3,71886,303,100.0,NONE
Rep,8064,Replicationinitiationprotein,Inc?,pMI4,212788,303,100.0,NONE
Rep,8064,Replicationinitiationprotein,Inc?,pPDL2,299924,303,95.7,NONE
Rep,8064,Replicationinitiationprotein,Inc?,pTK4,167917,303,100.0,NONE
Rep,8064,Replicationinitiationprotein,Inc?,pTK3,189852,303,100.0,NONE
Rep,8064,Replicationinitiationprotein,Inc?,pISP1,114167,303,100.0,NONE
Rep,8064,Replicationinitiationprotein,Inc?,pISP4,226638,303,*,NONE
Rep,8064,replicationproteinRepB,Inc?,STP2,279976,291,87.6,NONE
Rep,8064,initiatorRepBprotein,Inc?,pGDIA01,204439,223,77.6,NONE
Rep,10642,replication-associatedprotein,Inc?,pSA-CC169-1,194104,247,100.0,NONE
Rep,10642,replication-associatedprotein,Inc?,UTSW55,270972,247,95.1,NONE
Rep,10642,replication-associatedprotein,Inc?,pSA-CC169-1,318021,247,100.0,NONE
Rep,10642,hypotheticalprotein,Inc?,pFDA209P,149928,247,96.0,NONE
Rep,10642,replicationassociatedprotein,Inc?,pTZ2162,128920,247,95.1,NONE
Rep,10642,putativereplication-associatedprotein,Inc?,:,314466,247,96.0,NONE
Rep,10642,proteinofunknownfunctionDUF536,Inc?,SAP072A,185843,247,99.6,NONE
Rep,10642,proteinofunknownfunctionDUF536,Inc?,pWBG762,312957,247,100.0,NONE
Rep,10642,replication-associatedprotein,Inc?,pA900624,221263,247,100.0,NONE
Rep,10642,hypotheticalprotein,Inc?,pMW2,268724,247,99.6,NONE
Rep,10642,proteinofunknownfunctionDUF536,Inc?,pWBG757,185880,247,100.0,NONE
Rep,10642,proteinofunknownfunctionDUF536,Inc?,SAP073A,185805,247,100.0,NONE
Rep,10642,putativereplication-associatedprotein,Inc?,pSaa6159,142397,247,100.0,NONE
Rep,10642,replication-associatedprotein,Inc?,pS1945,177971,247,96.0,NONE
Rep,10642,putativereplication-associatedprotein,Inc?,pST20130938,239137,247,100.0,NONE
Rep,10642,replication-associatedprotein,Inc?,UTSW55,271023,247,95.1,NONE
Rep,10642,hypotheticalprotein,Inc?,unnamed,141643,247,95.5,NONE
Rep,10642,replication-associatedprotein,Inc?,pUSA01-ISMMS,279656,247,95.5,NONE
Rep,10642,replication-associatedprotein,Inc?,pSA-CC022-1,194128,247,100.0,NONE
Rep,10642,proteinofunknownfunctionDUF536,Inc?,pSJH101,261731,247,95.5,NONE
Rep,10642,hypotheticalcytosolicprotein,Inc?,p18806-P03,288418,247,95.5,NONE
Rep,10642,proteinofunknownfunctionDUF536,Inc?,pWBG750,185938,247,99.6,NONE
Rep,10642,hypotheticalprotein,Inc?,unnamed,292198,247,95.1,NONE
Rep,10642,Replication-associatedprotein,Inc?,SAP050A,301124,247,95.5,NONE
Rep,10642,hypotheticalcytosolicprotein,Inc?,p18805-P03,288456,247,95.5,NONE
Rep,10642,Replication-associatedprotein,Inc?,SAP052A,301048,247,95.5,NONE
Rep,10642,putativereplication-associatedprotein,Inc?,pST20130939,239110,247,100.0,NONE
Rep,10642,Replication-associatedprotein,Inc?,pWBG752,185908,247,95.5,NONE
Rep,10642,proteinofunknownfunctionDUF536,Inc?,SAP019A,185972,247,96.0,NONE
Rep,10642,replication-associatedprotein,Inc?,unnamed,195291,247,96.0,NONE
Rep,10642,Replication-associatedprotein,Inc?,pST75,291874,247,95.5,NONE
Rep,10642,replication-associatedprotein,Inc?,pPM1,286525,247,96.4,NONE
Rep,10642,hypotheticalprotein,Inc?,pSA1379,211619,247,95.1,NONE
Rep,10642,proteinofunknownfunctionDUF536,Inc?,pWBG759,301296,247,96.0,NONE
Rep,10642,hypotheticalprotein,Inc?,pHMPREF1625,180577,247,100.0,NONE
Rep,10642,hypotheticalcytosolicprotein,Inc?,p18811-P03,288232,247,95.5,NONE
Rep,10642,replication-associatedprotein,Inc?,pST20130940,213627,247,100.0,NONE
Rep,10642,proteinofunknownfunctionDUF536,Inc?,pWBG756,328494,247,95.5,NONE
Rep,10642,replication-associatedprotein,Inc?,pSA268,299114,247,96.4,NONE
Rep,10642,Replication-associatedprotein,Inc?,SAP051A,301070,247,95.5,NONE
Rep,10642,replication-associatedprotein,Inc?,UTSW55,270991,247,95.1,NONE
Rep,10642,replication-associatedprotein,Inc?,pSAS,34772,247,99.6,NONE
Rep,10642,hypotheticalcytosolicprotein,Inc?,p18809-P04,165693,247,99.6,NONE
Rep,10642,hypotheticalcytosolicprotein,Inc?,p18808-P03,288344,247,95.5,NONE
Rep,10642,Replication-associatedprotein,Inc?,SAP046A,301219,247,95.5,NONE
Rep,10642,hypotheticalprotein,Inc?,pHMPREF1625,314641,247,100.0,NONE
Rep,10642,replication-associatedprotein,Inc?,pHUV05-03,291812,247,96.4,NONE
Rep,10642,replication-associatedprotein,Inc?,pCCM5757-1,323930,247,96.0,NONE
Rep,10642,replication-associatedprotein,Inc?,pSA-CC022-1,317999,247,100.0,NONE
Rep,10642,Replication-associatedprotein,Inc?,SAP027A,301483,247,95.5,NONE
Rep,10642,replication-associatedprotein,Inc?,UTSW55,270950,247,95.1,NONE
Rep,10642,SAP031,Inc?,pN315,71100,247,95.1,NONE
Rep,10642,hypotheticalcytosolicprotein,Inc?,p18809-P03,288305,247,95.5,NONE
Rep,10642,partitioningprotein,Inc?,pUSA300HOUMR,299305,247,95.5,NONE
Rep,10642,replication-associatedprotein,Inc?,pCCM5757-1,250135,247,96.0,NONE
Rep,10642,proteinofunknownfunctionDUF536,Inc?,pSJH901,261777,247,95.5,NONE
Rep,10642,Replication-associatedprotein,Inc?,SAP049A,301145,247,95.5,NONE
Rep,10642,hypotheticalcytosolicprotein,Inc?,p18807-P03,288382,247,95.5,NONE
Rep,10642,hypotheticalcytosolicprotein,Inc?,p18810-P03,288269,247,95.5,NONE
Rep,10642,hypotheticalprotein,Inc?,unnamed,292150,247,95.5,NONE
Rep,10642,proteinofunknownfunctionDUF536,Inc?,pWBG763,185506,247,100.0,NONE
Rep,10642,replication-associatedprotein,Inc?,pA900624,318445,247,*,NONE
Rep,10642,replication-associatedprotein,Inc?,pDSM799,318413,247,96.0,NONE
Rep,10642,Replication-associatedprotein,Inc?,SAP015A,301644,247,95.5,NONE
Rep,10642,replication-associatedprotein,Inc?,pDSM799,221231,247,96.0,NONE
Rep,10642,hypotheticalcytosolicprotein,Inc?,pLAC-P03,288159,247,95.5,NONE
Rep,57911,initiatorRepBprotein,Inc?,pENTE01,33691,286,*,NONE
Rep,78384,ParB/RepB/Spo0Jfamilypartitiondomainprotein,Inc?,2,195965,270,*,NONE
Rep,4440,replicationproteinC,Inc?,pSmeSM11b,104200,414,73.9,NONE
Rep,4440,ReplicationproteinC,Inc?,pAoF64/95,158341,414,77.8,NONE
Rep,4440,putativereplicationprotein,Inc?,pRL7,32476,414,81.2,NONE
Rep,4440,replicationproteinC,Inc?,pPRF81b,315008,414,*,NONE
Rep,4440,replicationproteinRepC,Inc?,pOV14c,223532,414,79.0,NONE
Rep,9861,replication-associatedproteinRepB,Inc?,pCD034-3,292421,261,*,NONE
Rep,5654,plasmidreplicationprotein,Inc?,pMUM002,182804,412,97.3,NONE
Rep,5654,probablereplicationproteinRep,Inc?,pMUM001,58886,368,*,NONE
Rep,4371,plasmidpartitioningproteinRepA,Inc?,unnamed,45531,418,*,NONE
Rep,32108,plasmidreplicationproteinRepB-I,Inc?,pMaD9,134784,432,*,NONE
Rep,54203,ReplicationinitiatorproteinA,Inc?,2,255113,468,*,NONE
Rep,6350,replicationproteinRepA,Inc?,pWCF-TC1,214304,346,97.4,NONE
Rep,6350,replicationinitiatorproteinA,Inc?,2,136100,346,100.0,NONE
Rep,6350,putativeRepA,Inc?,pRUM,236331,346,100.0,NONE
Rep,6350,replicationprotein,Inc?,pF856,255435,346,100.0,NONE
Rep,6350,putativeRepAreplicationprotein,Inc?,pS177,267261,346,100.0,NONE
Rep,6350,replicationproteinRepA,Inc?,unnamed3,192106,346,100.0,NONE
Rep,6350,replicationinitiatorproteinA,Inc?,AUS0004,181588,346,97.1,NONE
Rep,6350,replicationproteinRepA,Inc?,pA6981,251700,346,100.0,NONE
Rep,6350,replicationprotein,Inc?,pRUM-like,244252,346,99.4,NONE
Rep,6350,replicationproteinRepA,Inc?,pA6981,321061,346,*,NONE
Rep,6350,replicationproteinRepA,Inc?,p4,212804,346,100.0,NONE
Rep,6350,ReplicationinitiatorproteinA,Inc?,p2,280718,344,89.0,NONE
Rep,5648,replicationproteinRepA,Inc?,pHRB800,176245,368,*,NONE
Rep,4830,"ATPase,ParAtype",Inc?,cai42,213305,399,*,NONE
Rep,4830,"cobyrinicacida,c-diamidesynthase",Inc?,Plasmid2,122050,392,84.3,NONE
Rep,4830,plasmidpartitioningproteinRepA,Inc?,unnamed1,147464,392,84.3,NONE
Rep,4830,"ATPase,ParAtype",Inc?,pRSKD131A,203553,392,83.3,NONE
Rep,4830,plasmidpartitioningproteinRepA,Inc?,unnamed,147372,392,84.3,NONE
Rep,4830,plasmidpartitioningproteinRepA,Inc?,unnamed,169468,392,83.1,NONE
Rep,4830,"ATPase,ParAtype",Inc?,B,121419,392,83.1,NONE
Rep,6295,replicationproteinRepA,Inc?,p2,189572,348,*,NONE
Rep,6295,replicationproteinRepA,Inc?,unnamed,237855,348,98.9,NONE
Rep,43145,replicationproteinRepR,Inc?,unnamed1,192177,136,*,NONE
Rep,35100,initiatorRepBprotein,Inc?,pNaval81-26,299929,305,*,NONE
Rep,9435,plasmidreplicationprotein,Inc?,pJIR4150,97335,276,96.3,NONE
Rep,9435,hypotheticalprotein,Inc?,pCPF4013,324526,276,99.6,NONE
Rep,9435,plasmidreplicationprotein,Inc?,pCW3,118006,276,98.9,NONE
Rep,9435,plasmidreplicationproteinRep,Inc?,pJIR3537,144858,276,98.9,NONE
Rep,9435,plasmidreplicationprotein,Inc?,pCPPB-1,210733,275,94.8,NONE
Rep,9435,plasmidreplicationprotein,Inc?,pJFP838D,169313,270,*,NONE
Rep,9435,Plasmidreplicationprotein,Inc?,pNetB-NE10,206571,270,99.6,NONE
Rep,9435,plasmidreplicationprotein,Inc?,pJFP838C,148676,270,97.0,NONE
Rep,9435,plasmidreplicationprotein,Inc?,pJFP55F,169225,270,97.0,NONE
Rep,9435,hypotheticalprotein,Inc?,pCPF5603,268578,270,96.7,NONE
Rep,9435,plasmidreplicationprotein,Inc?,pJFP55G,169180,270,97.0,NONE
Rep,9435,plasmidreplicationproteinRep,Inc?,pCpb2-CP1,206498,270,98.9,NONE
Rep,9435,plasmidreplicationprotein,Inc?,pJP838B,192697,270,98.5,NONE
Rep,9435,plasmidreplicationproteinRep,Inc?,pJIR3844,164321,270,98.9,NONE
Rep,9435,hypotheticalprotein,Inc?,pFORC3,216981,270,98.5,NONE
